input_ids,token_type_ids,attention_mask
"[[101, 16660, 102]]","[[0, 0, 0]]","[[1, 1, 1]]"
"[[101, 15840, 1011, 22770, 4590, 3515, 21926, 1057, 1011, 9402, 15840, 1011, 2852, 11106, 22172, 5017, 1010, 15840, 1011, 11737, 5017, 1010, 2039, 1011, 2852, 11106, 22172, 5017, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4413, 1012, 5824, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 15840, 1011, 22770, 4590, 6640, 2692, 19317, 1013, 1015, 16417, 7011, 4328, 8751, 25311, 20559, 1011, 2275, 2678, 1010, 22883, 5358, 23041, 7556, 3508, 1010, 4520, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1015, 1012, 5786, 2475, 1012, 6356, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2365, 8528, 8040, 14227, 20267, 12173, 21253, 2099, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1017, 1012, 5890, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 10768, 28875, 2078, 14878, 4400, 1021, 1012, 1014, 2595, 16576, 1018, 2595, 18613, 3802, 22932, 3438, 1012, 1015, 29058, 2310, 2869, 14756, 12439, 2102, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 10715, 1012, 2340, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 8769, 5524, 102]]","[[0, 0, 0, 0]]","[[1, 1, 1, 1]]"
"[[101, 4805, 1012, 2484, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 27830, 18352, 9589, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 4720, 1012, 4413, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 1018, 1013, 1018, 2728, 2005, 14859, 16666, 1013, 4537, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4749, 2683, 1012, 4002, 102]]","[[0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1]]"
"[[101, 11320, 6199, 17619, 2063, 1000, 2986, 1000, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2385, 1012, 25604, 2575, 1012, 4002, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 7220, 15745, 2548, 1004, 8807, 2465, 4078, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2260, 1012, 4749, 12521, 1012, 4749, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 11721, 27512, 21713, 7646, 1019, 2015, 4606, 1011, 9033, 20850, 2121, 10210, 29058, 6633, 2849, 12733, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 3438, 2683, 1012, 4002, 102]]","[[0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1]]"
"[[101, 11508, 27274, 1058, 17850, 10210, 1044, 10790, 29058, 1049, 1013, 1048, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4466, 2683, 1012, 4002, 102]]","[[0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1]]"
"[[101, 7367, 6299, 2378, 21144, 3963, 17788, 10720, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 11176, 1012, 4002, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 2012, 7556, 6655, 2239, 15630, 7474, 1038, 2213, 8732, 1055, 11816, 2615, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 17196, 1012, 5139, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 11721, 27512, 23993, 6421, 2629, 18413, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 24568, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 16183, 19506, 2078, 4248, 19217, 8934, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1021, 1012, 3429, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 20377, 9905, 4246, 1004, 20377, 9905, 4246, 24529, 2063, 1011, 1037, 11848, 25808, 19253, 6806, 17157, 2290, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4185, 1012, 6109, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 21877, 6216, 12644, 24707, 3619, 102]]","[[0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1023, 1012, 6390, 2475, 1012, 4002, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 7842, 19496, 2121, 23929, 17371, 2232, 16576, 1011, 6185, 2629, 22064, 20022, 4313, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 3515, 2629, 1012, 4002, 102]]","[[0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1]]"
"[[101, 19102, 25715, 11106, 2121, 1053, 2575, 2546, 2078, 1006, 2760, 1007, 4583, 1062, 14511, 1053, 3709, 7910, 2094, 6047, 2694, 1010, 10751, 2099, 6694, 1010, 8559, 11089, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 6365, 2683, 1012, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 6207, 25249, 1023, 1012, 1021, 1000, 15536, 1011, 10882, 3590, 16351, 5351, 8991, 1012, 2686, 24665, 4887, 1006, 2720, 2581, 2546, 2475, 2546, 2094, 1013, 1037, 1007, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 29567, 1012, 102]]","[[0, 0, 0, 0]]","[[1, 1, 1, 1]]"
"[[101, 2358, 2854, 2094, 3329, 27633, 1058, 2475, 2373, 22828, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 19348, 1012, 5585, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 25292, 3597, 1011, 2327, 4842, 1011, 25292, 3597, 1011, 3449, 14083, 13719, 8040, 3270, 24237, 20051, 2618, 3938, 1060, 3263, 1060, 1019, 27487, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 5786, 1012, 2861, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 2035, 2051, 2190, 1011, 28667, 10278, 28076, 3179, 3943, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1022, 1012, 5585, 2620, 1012, 5585, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 11113, 18053, 2102, 8040, 7317, 7416, 10343, 5403, 20755, 2078, 1100, 4090, 3461, 1052, 17914, 21025, 12079, 7159, 2480, 1025, 21210, 2063, 1024, 2753, 2358, 3600, 1013, 7473, 2243, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2403, 1012, 6109, 10790, 1012, 3429, 1012, 1012, 1012, 1012, 2382, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 12849, 14376, 10278, 5051, 2188, 28418, 3422, 7138, 23842, 11057, 29058, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1023, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 16183, 5737, 7849, 2028, 10650, 14966, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 6109, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 16420, 11867, 14778, 4371, 1017, 19968, 10210, 28799, 23115, 3334, 22827, 9307, 2603, 2290, 2595, 1015, 1015, 1013, 1018, 29658, 29658, 1006, 1014, 1010, 1020, 7382, 1060, 2382, 7382, 1007, 1010, 1017, 1011, 1056, 13806, 2595, 1011, 10424, 7416, 1010, 17531, 2531, 3367, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1017, 1012, 5585, 2629, 1012, 4749, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4850, 1997, 2331, 12849, 3367, 2819, 5385, 2620, 2581, 1010, 12849, 3367, 2819, 2275, 6519, 5450, 3854, 7308, 9097, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 6353, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 2531, 1010, 1011, 9944, 16216, 23796, 2243, 27920, 22842, 2378, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2531, 1012, 4002, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 2139, 19901, 14745, 2553, 2304, 1011, 5823, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2539, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 2358, 6559, 3489, 29656, 4440, 2361, 8132, 2361, 29656, 21929, 7898, 8525, 7317, 11417, 19310, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 20311, 1012, 4002, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 13042, 2125, 6494, 3600, 1017, 1011, 1050, 10695, 2125, 6494, 3600, 22206, 11374, 17298, 10343, 20760, 5369, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 11518, 1012, 3938, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 28925, 17868, 2140, 2088, 15569, 4666, 2980, 3756, 1011, 2417, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1023, 1012, 5585, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 20184, 13238, 1004, 8945, 2818, 10798, 1016, 1012, 1014, 23967, 15868, 21267, 24096, 8889, 2487, 11417, 19310, 1010, 5495, 10343, 14289, 3917, 10210, 2022, 14081, 8004, 5575, 11488, 5753, 10514, 18098, 2050, 8081, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1015, 1012, 6391, 2581, 1012, 6282, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2079, 6826, 10024, 10143, 26351, 16417, 11774, 15630, 7474, 4139, 1011, 2091, 27908, 23352, 2620, 2683, 12376, 6519, 11867, 11314, 19946, 1010, 10210, 11655, 8557, 11263, 8950, 3508, 1010, 20228, 20363, 4717, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4185, 2629, 1012, 6584, 102]]","[[0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1]]"
"[[101, 2132, 10629, 8625, 11352, 2373, 102]]","[[0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1]]"
"[[101, 6390, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 4012, 20110, 6442, 1054, 2475, 1058, 2475, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2484, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 4971, 12879, 25346, 2072, 14533, 2566, 2721, 2001, 2818, 22930, 9834, 1015, 1048, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2184, 1012, 4724, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 4971, 12879, 25346, 2072, 14533, 4153, 3612, 2001, 2818, 22930, 9834, 1015, 1048, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2184, 1012, 4724, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 9593, 27274, 1060, 3770, 14931, 2072, 1009, 1060, 2102, 2260, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 25926, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 4971, 3388, 5939, 4817, 14068, 2666, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2385, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 1056, 5558, 11795, 5092, 3742, 12848, 28094, 6583, 10143, 7315, 2818, 2715, 3637, 17212, 1012, 1016, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 19348, 1012, 4002, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 1999, 10258, 6784, 14604, 2078, 2358, 2890, 6968, 22890, 29358, 2368, 2184, 1043, 1043, 4135, 8569, 3669, 1008, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1020, 1012, 2423, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 3972, 5063, 4048, 10556, 16020, 6777, 14511, 4887, 20389, 4017, 1010, 14925, 3286, 17465, 14526, 2581, 2497, 1010, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 29567, 1012, 4002, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 10654, 2050, 10332, 22907, 2310, 2099, 1012, 10556, 1012, 18833, 1012, 1037, 1011, 2358, 1011, 1037, 1011, 13970, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1021, 1012, 6584, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 17207, 5313, 11867, 9257, 4078, 14855, 28362, 2015, 2760, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2484, 1012, 5585, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 8040, 7317, 7416, 2818, 29403, 2692, 2549, 2001, 2818, 24759, 20501, 6519, 1052, 7512, 3207, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2410, 1012, 5585, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 7350, 14117, 23736, 19036, 2102, 9706, 2015, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 16621, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 27133, 8883, 3597, 4502, 2539, 1009, 1042, 2290, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 23628, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 27133, 8883, 3597, 4502, 2539, 1009, 1042, 2290, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 23628, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 18368, 5886, 6590, 3351, 9726, 25607, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2459, 1012, 5585, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 1047, 2475, 22494, 2618, 102]]","[[0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1]]"
"[[101, 14378, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 22421, 2099, 2002, 5714, 23654, 2121, 5439, 29248, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4700, 2683, 1012, 3938, 102]]","[[0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1]]"
"[[101, 9593, 9593, 12281, 3334, 28177, 8301, 14758, 2063, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 6273, 1012, 2382, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 2888, 1004, 24214, 27411, 6819, 3207, 2275, 1017, 1011, 1056, 2140, 2290, 1012, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 14378, 1012, 4002, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 25936, 11937, 2102, 2509, 2050, 24096, 2487, 28145, 16033, 4246, 12849, 8737, 4817, 2102, 1011, 15174, 2121, 11417, 19310, 3109, 17643, 2226, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 2423, 1012, 5585, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 2291, 19357, 2213, 16417, 5369, 8671, 15630, 7474, 2444, 3968, 9050, 2696, 7317, 16294, 4509, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 18582, 1012, 2753, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 9193, 2100, 5617, 18598, 2063, 10210, 8040, 8865, 8661, 13232, 1010, 9090, 1998, 16510, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4090, 1012, 3770, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 4682, 12681, 5283, 15810, 8197, 12179, 19845, 7295, 6776, 3215, 5804, 12075, 1011, 13109, 20559, 5428, 2290, 10514, 17499, 16950, 9102, 24281, 2618, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 1016, 1012, 5345, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
"[[101, 9193, 2100, 5617, 18598, 2063, 10210, 8040, 8865, 8661, 13232, 1010, 9090, 1998, 16510, 102]]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]"
"[[101, 4090, 1012, 3770, 102]]","[[0, 0, 0, 0, 0]]","[[1, 1, 1, 1, 1]]"
